PID,Type,SMILES,density_MD,density_MD_std,n_repeat_vdw,vdw,FFV,H2,H2_log10
Perm2,Substituted Polyacetylenes,*C(=C(*)C1=CC2=C(C=C1)C1=C(C2)C=CC=C1)C1=CC=CC=C1,0.8624997109000001,0.012608478029274,10,0.5655972525336848,0.3658242931650213,3650.0,3.5622928644564746
Perm3,Substituted Polyacetylenes,*C(=C(*)C1=CC2=C(C=C1)C1=C(C=CC=C1)C=C2)C1=CC=CC=C1,0.9004137235099999,0.012034427225006,10,0.5620911241531983,0.3420510693340861,2500.0,3.3979400086720375
Perm4,Substituted Polyacetylenes,*C(=C(*)C1=CC=C(C=C1)C1=CC=CC=C1)C1=CC=CC=C1,0.8735587305,0.0104052659771213,10,0.5779474456395146,0.3436676520188562,440.0,2.6434526764861874
Perm6,Substituted Polyacetylenes,*C(=C(*)C1=CC=C2C3=C(C=CC=C3)C3(CC3)C2=C1)C1=CC=CC=C1,0.82358907564,0.0096575608775921,10,0.5691612238059106,0.3906185439342265,1400.0,3.146128035678238
Perm7,Substituted Polyacetylenes,*C(=C(*)C1=CC=C2CCCC2=C1)C1=CC=CC=C1,0.8083088407500001,0.0102339531634355,10,0.5839613533357622,0.3863725380750794,360.0,2.5563025007672873
Perm9,Poly(aryl ethers) and Poly(aryl ether ketones),*C(=O)C1=CC=C(C=C1)C1(OC(=O)C2=C1C=CC=C2)C1=CC=C(C=C1)C(=O)C1=CC=C(OC2=CC=C(C=C2)C(=O)C2=CC=C(C=C2)C(=O)C2=CC=C(OC3=CC=C(*)C=C3)C=C2)C=C1,1.1497242726,0.0070644421270412,10,0.5259264286845257,0.2139285051414382,7.5,0.8750612633917001
Perm10,Poly(aryl ethers) and Poly(aryl ether ketones),*C(=O)C1=CC=C(C=C1)C1(OC(=O)C2=C1C=CC=C2)C1=CC=C(C=C1)C(=O)C1=CC=C(OC2=CC=C(C=C2)C(=O)C2=CC=C(OC3=CC=C(*)C=C3)C=C2)C=C1,1.1537236766,0.0089421825060733,10,0.525352663851894,0.2120546510939455,9.2,0.9637878273455552
Perm11,Poly(aryl ethers) and Poly(aryl ether ketones),*C(=O)C1=CC=C(C=C1)C1(OC(=O)C2=C1C=CC=C2)C1=CC=C(C=C1)C(=O)C1=CC=C(OC2=CC=C(C=C2)C(=O)C2=CC=CC(=C2)C(=O)C2=CC=C(OC3=CC=C(*)C=C3)C=C2)C=C1,1.1451486112,0.0078520090701534,10,0.5259585758131321,0.2170090475665204,5.3,0.724275869600789
Perm13,Polyimides and Polypyrrolones,*C1=CC(C(=O)C2=CC=CC=C2)=C(*)C=C1,0.95748664936,0.0065972273496167,10,0.548760706572005,0.3169396346931281,27.37,1.4372747974101237
Perm16,High Temperature Polymers,*C1=CC2C(C=C1)C(=O)N(C2=O)C1=CC=C(OC2=CC=C(C=C2)N2C(=O)C3=CC=C(*)C=C3C2=O)C=C1,1.1488317112,0.0067174805045287,10,0.5009245422339081,0.2518786012523454,14.3,1.1553360374650619
Perm18,High Temperature Polymers,*C1=CC=C(C=C1)C1(OC(=O)C2=CC=CC=C12)C1=CC=C(*)C=C1,0.95887945161,0.0081073092155579,10,0.5324351027333243,0.3362965968751028,74.0,1.8692317197309762
Perm21,Polysulfones,*C1=CC=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(OC3=CC=C(C=C3)S(*)(=O)=O)C=C2)C=C1,1.2697049749,0.0076413258736483,10,0.4854115154855292,0.1987717590885577,8.35,0.921686475483602
Perm23,High Temperature Polymers,*C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=C(OC2=CC=C(C=C2)N2C(=O)C3=C(C=C(C=C3)C3=NC4=C(C=C(CC5=CC=C6N=C(*)OC(=O)C6=C5)C=C4)C(=O)O3)C2=O)C=C1,1.1974327489,0.0067528909090498,10,0.4874814254709346,0.2411559096588427,2.56,0.4082399653118496
Perm24,High Temperature Polymers,*C1=NC2=C(N1)C=CC(=C2)C1=CC2=C(NC(=N2)C2=CC=C(*)C=C2)C=C1,1.118068641,0.0061274530181314,10,0.5180436743467253,0.2470290969578633,0.16,-0.7958800173440752
Perm25,High Temperature Polymers,*C1=NC2=C(N1)C=CC(=C2)C1=CC2=C(NC(=N2)C2=CC=CC(*)=C2)C=C1,1.1316929946,0.0069132745793335,10,0.5179765516413217,0.2379524346825863,0.615,-0.21112488422458328
Perm26,High Temperature Polymers,*C1=NC2=C(N1)C=CC(=C2)C1=CC2=C(NC(=N2)C2=CC=CC(*)=N2)C=C1,1.0569729768,0.0073439505317597,10,0.494942080904692,0.3199174740233557,1.38,0.13987908640123647
Perm31,Vinyl and Vinylidene Polymers,*CC(*)C1=CC=CC=C1,0.93663776549,0.008922554794418,10,0.6157732721851792,0.2502165477796105,26.15,1.417471693203293
Perm32,Vinyl and Vinylidene Polymers,*CC(*)C1=CC=NC=C1,0.97336577416,0.008691466969402,10,0.5865062227392136,0.2578493913899242,12.64,1.1017470739463662
Perm44,Parylenes,*CC1=CC=C(C*)C(=C1)C#N,1.0255417283,0.0073105537219167,10,0.5810019643813721,0.2254057136934225,1.78,0.250420002308894
Perm45,Parylenes,*CC1=CC=C(C*)C=C1,1.00165451618,0.0071337801596553,10,0.6149517242265464,0.1992400766545424,3.2,0.505149978319906
Perm46,Vinyl and Vinylidene Polymers,*CC1CC(*)OCO1,1.0786845793,0.0073064967054292,10,0.5531035555998522,0.224388440963971,0.93,-0.03151705144606486
Perm48,Hydrocarbon Elastomers,*CCCC=C*,0.83400736073,0.0091666463462852,10,0.699714826641877,0.2413624894193862,415.0,2.6180480967120925
Perm50,Thermally Rearranged Polymers,*CCCCO*,0.96258500444,0.0082079745978977,10,0.6437989045757015,0.1943754771546906,36.0,1.5563025007672873
Perm54,Hydrocarbon Elastomers,*CCSS*,1.3317528994,0.0091860565197152,10,0.471750374680878,0.1832685919434156,1.57,0.19589965240923377
Perm58,Hydrocarbon Elastomers,*C\C=C/C*,0.84101602449,0.0087849192920751,10,0.6936309815226566,0.2416387982937343,41.9,1.6222140229662954
Perm62,Polyimides and Polypyrrolones,*N1C(=O)C2=C(C=C(C=C2)C(=O)C2=CC=C3C(=O)N(C(=O)C3=C2)C2=CC3=C(C=C2)C2C=CC(*)=CC2C3=O)C1=O,1.1751284357,0.0068168192748055,10,0.485667605110287,0.2580616430175581,1.75,0.24303804868629444
Perm63,Polyimides and Polypyrrolones,*N1C(=O)C2=C(C=C(C=C2)C(=O)C2=CC=C3C(=O)N(C(=O)C3=C2)C2=CC=C(CC3=CC=C(*)C=C3)C=C2)C1=O,1.1869138425,0.0071397069267739,10,0.5022542233897604,0.2250277627459878,4.03,0.6053050461411095
Perm64,Polyimides and Polypyrrolones,*N1C(=O)C2=C(C=C(C=C2)C(=O)C2=CC=C3C(=O)N(C(=O)C3=C2)C2=CC=C(OC3=CC=C(*)C=C3)C=C2)C1=O,1.2139549383,0.0065217992390303,10,0.490189137903873,0.2264122179427459,3.59,0.5550944485783191
Perm66,Polyimides and Polypyrrolones,*N1C(=O)C2=C(C=C(C=C2)C2=CC=C3C(=O)N(C(=O)C3=C2)C2=CC=C(CC3=CC=C(*)C=C3)C=C2)C1=O,1.1692202049,0.0071123390473972,10,0.507243982510131,0.2289961128857762,3.6,0.5563025007672873
Perm67,Polyimides and Polypyrrolones,*N1C(=O)C2=C(C=C(C=C2)C2=CC=C3C(=O)N(C(=O)C3=C2)C2=CC=C(OC3=CC=C(*)C=C3)C=C2)C1=O,1.1776905628,0.0067508761362361,10,0.4944583958256607,0.2429853176005602,3.315,0.520483532740792
Perm71,Polyimides and Polypyrrolones,*N1C(=O)C2=C(C=C(C=C2)S(=O)(=O)C2=CC=C3C(=O)N(C(=O)C3=C2)C2=CC=C(CC3=CC=C(*)C=C3)C=C2)C1=O,1.253213856,0.0065821822954027,10,0.4846227158704742,0.2104633268004019,6.32,0.800717078282385
Perm72,Polyimides and Polypyrrolones,*N1C(=O)C2=C(C=C(C=C2)S(=O)(=O)C2=CC=C3C(=O)N(C(=O)C3=C2)C2=CC=C(OC3=CC=C(*)C=C3)C=C2)C1=O,1.2210342161,0.0063707663185739,10,0.4734895589151885,0.2484089618779953,5.61,0.7489628612561614
Perm73,Polyimides and Polypyrrolones,*N1C(=O)C2=C(C=C(OC3=CC=C(OC4=CC=C5C(=O)N(C(=O)C5=C4)C4=CC=C(CC5=CC=C(*)C=C5)C=C4)C=C3)C=C2)C1=O,1.2113698788,0.0069615326401138,10,0.5040911193051276,0.2061669624741485,5.08,0.7058637122839193
Perm74,Polyimides and Polypyrrolones,*N1C(=O)C2=C(C=C(OC3=CC=C(OC4=CC=C5C(=O)N(C(=O)C5=C4)C4=CC=C(OC5=CC=C(*)C=C5)C=C4)C=C3)C=C2)C1=O,1.2378936986,0.0064585066180668,10,0.49461100170432,0.2040414050515849,4.0,0.6020599913279624
Perm76,Polyimides and Polypyrrolones,*N1C(=O)C2=C(C=C(OC3=CC=C4C(=O)N(C(=O)C4=C3)C3=CC=C(CC4=CC=C(*)C=C4)C=C3)C=C2)C1=O,1.1905518098000003,0.0067010234357021,10,0.5010336001207639,0.2245416027872993,5.62,0.7497363155690611
Perm78,Polyimides and Polypyrrolones,*N1C(=O)C2=C(C=C(SC3=CC=C4C(=O)N(C(=O)C4=C3)C3=CC=C(CC4=CC=C(*)C=C4)C=C3)C=C2)C1=O,1.1975321104,0.0068552724596114,10,0.4969732793166606,0.226316102009764,5.43,0.7347998295888469
Perm79,Polyimides and Polypyrrolones,*N1C(=O)C2=C(C=C(SC3=CC=C4C(=O)N(C(=O)C4=C3)C3=CC=C(OC4=CC=C(*)C=C4)C=C3)C=C2)C1=O,1.2370422366,0.0068089408827118,10,0.4849005874193208,0.2202047406531944,4.68,0.670245853074124
Perm80,Polyimides and Polypyrrolones,*N1C(=O)C2=C(C=C3C(=C2)S(=O)(=O)C2=C(C=C4C(=O)N(C(=O)C4=C2)C2=CC=C(OC4=CC=C(*)C=C4)C=C2)S3(=O)=O)C1=O,1.1698866932999998,0.0069138610416487,10,0.4451187658714369,0.3230399225295541,19.0,1.2787536009528289
Perm87,Polyimides and Polypyrrolones,*N1C(=O)C2=CC=C(C=C2C1=O)C(=O)C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=C(OC2=CC=C(*)C=C2)C=C1,1.2035022262,0.0064883864083404,10,0.4901347033453402,0.2331583314018084,4.79,0.6803355134145632
Perm88,Polyimides and Polypyrrolones,*N1C(=O)C2=CC=C(C=C2C1=O)C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=C(C=C1)S(=O)(=O)C1=CC=C(*)C=C1,1.222688944,0.0068101375904753,10,0.4783376581194201,0.2396843840940932,11.3,1.0530784434834197
Perm89,Polyimides and Polypyrrolones,*N1C(=O)C2=CC=C(C=C2C1=O)C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=C(CC2=CC=C(*)C=C2)C=C1,1.1223215407000002,0.0071505556233355,10,0.5072165603248026,0.2599619071120268,9.1,0.9590413923210935
Perm90,Carbon Molecular Sieves,*N1C(=O)C2=CC=C(C=C2C1=O)C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=C(OC2=CC=C(*)C=C2)C=C1,1.2190097013,0.0069122389523918,10,0.4944699476349927,0.2164072378811331,3.68,0.5658478186735176
Perm91,Polyimides and Polypyrrolones,*N1C(=O)C2=CC=C(OC3=CC=C(OC4=CC5=C(C=C4)C(=O)N(C5=O)C4=CC=C(CC5=CC=C(*)C=C5)C=C4)C=C3)C=C2C1=O,1.1872565027000002,0.0063498462310768,10,0.5054889015870425,0.2198115189125343,5.08,0.7058637122839193
Perm92,Polyimides and Polypyrrolones,*N1C(=O)C2=CC=C(OC3=CC=C(OC4=CC5=C(C=C4)C(=O)N(C5=O)C4=CC=CC(*)=C4)C=C3)C=C2C1=O,1.2177334962,0.0068019472046569,10,0.4888194664611158,0.2261726107243928,3.75,0.5740312677277188
