PID,Type,SMILES,density_MD,density_MD_std,n_repeat_vdw,vdw,FFV,N2,N2_log10
Perm464,Polyimides_NEW,CC1=CC2=C(C3C4=C(C=CC=C4)C2C2=C3C(C)=C(N3C(=O)C4=CC=C5C(=O)N(*)C(=O)C6=C5C4=C(C=C6)C3=O)C(C)=C2)C(C)=C1*,0.88638410105,0.0089876063020718,10,0.5159087350650318,0.4055187095392009,97.0,1.9867717342662448
Perm465,Polyimides_NEW,CC1=CC2=C(C3C4=C(C=CC=C4)C2C2=C3C(C)=C(N3C(=O)C4C(C5C=CC4C4C5C(=O)N(*)C4=O)C3=O)C(C)=C2)C(C)=C1*,0.84238474461,0.0077685696715325,10,0.5261478073383847,0.4238154477945862,71.0,1.8512583487190752
Perm466,Polyimides and Polypyrrolones,CC1=CC2=C(C=C1*)S(=O)(=O)C1=CC(N3C(=O)C4=CC5=C(C=C4C3=O)S(=O)(=O)C3=CC4=C(C=C3S5(=O)=O)C(=O)N(*)C4=O)=C(C)C=C21,0.98244605221,0.0070063535200926,10,0.4406032858131917,0.4372703536406982,0.7,-0.1549019599857432
Perm467,Polyimides and Polypyrrolones,CC1=CC2=C(C=C1*)S(=O)(=O)C1=CC(N3C(=O)C4=CC=C(C=C4C3=O)C(C3=CC4=C(C=C3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)=C(C)C=C21,1.1310920066,0.0083240590392142,10,0.4458062130887227,0.3444778026475482,3.265,0.5138831856110927
Perm468,Polyimides and Polypyrrolones,CC1=CC2=C(C=C1*)S(=O)(=O)C1=CC(N3C(=O)C4=CC=C(C=C4C3=O)C3=CC4=C(C=C3)C(=O)N(*)C4=O)=C(C)C=C21,1.00541943834,0.0061215331945063,10,0.4805550278927225,0.3718928238940268,0.0763,-1.1174754620451195
Perm469,Polyimides and Polypyrrolones,CC1=CC2=C(C=C1*)S(=O)(=O)C1=CC(N3C(=O)C4=CC=C(C=C4C3=O)S(=O)(=O)C3=CC4=C(C=C3)C(=O)N(*)C4=O)=C(C)C=C21,1.1308942435,0.0078528829706668,10,0.4639902332923175,0.3178589509683449,0.37,-0.431798275933005
Perm471,Polyimides_NEW,CC1=CC2=C(C=C1OC1=CC=C(*)C=C1)C(C)(C)CC1(CC(C)(C)C3=CC(OC4=CC=C(*)C=C4)=C(C)C=C3O1)O2,0.94585985857,0.0081918813077666,10,0.5630645335969886,0.30764581785202,1.33,0.12385164096708581
Perm472,Polyimides and Polypyrrolones,CC1=CC2C(C=C1*)S(=O)(=O)C1=C2C=C(C)C(=C1)N1C(=O)C2=CC=C(C=C2C1=O)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C(F)(F)F)C(F)(F)F,1.0571165166999998,0.0075744038611208,10,0.4498600392160893,0.381779179043771,5.14,0.7109631189952758
Perm473,Polyimides and Polypyrrolones,CC1=CC=C(C)C(OC2=CC=C3C(=O)N(*)C(=O)C3=C2)=C1OC1=CC2=C(C=C1)C(=O)N(C2=O)C1=C(C)C(C)=C(*)C(C)=C1C,1.02732756136,0.0087289552015938,10,0.5234581569951188,0.300908110530266,2.05,0.31175386105575426
Perm474,Substituted Polyacetylenes,CC1=CC=C(C=C1)C(*)=C(*)C1=CC=C2C(=C1)C(C)(C)CC2(C)C,0.76442575131,0.009715172280138,10,0.6168642478181774,0.3869890090769051,4100.0,3.6127838567197355
Perm475,Vinyl and Vinylidene Polymers,CC1=CC=C(C=C1)C(*)C*,0.89314416119,0.0096463607796107,10,0.6280297466813126,0.270802568307336,1.5,0.17609125905568124
Perm476,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC=C(C=C1)C(=O)C1=C(*)C=C(C)C(O*)=C1C,0.92830844066,0.0096546457778944,10,0.5621275299627818,0.3216239499706503,2.42,0.38381536598043126
Perm477,Vinyl and Vinylidene Polymers,CC1=CC=C(C=C1)C(=O)OC(*)C*,1.0565393577,0.0091045038798684,10,0.5622648264722653,0.2277286057961981,0.339,-0.4698003017969178
Perm480,Polyimides and Polypyrrolones,CC1=CC=C(OC2=CC3=C(C=C2C2=C(OC4=CC=C(C)C=C4)C=C4C(=O)N(C(=O)C4=C2)C2=CC=C(OC4=CC=C(*)C=C4)C=C2)C(=O)N(*)C3=O)C=C1,1.0928227217,0.0081022485943473,10,0.512796391119856,0.2714857878319996,1.25,0.09691001300805642
Perm481,Polyimides and Polypyrrolones,CC1=CC=CC(OC2=CC=C3C(=O)N(*)C(=O)C3=C2)=C1OC1=CC2=C(C=C1)C(=O)N(C2=O)C1=C(C)C(C)=C(*)C(C)=C1C,1.1058319416,0.0075899755799405,10,0.5186290638798331,0.2544284399154458,0.83,-0.08092190762392612
Perm482,Vinyl and Vinylidene Polymers,CC1=CC=CC=C1C(=O)OC(*)C*,1.071587837,0.0085575844485523,10,0.5621610186245302,0.2168736170083498,0.0859,-1.0660068361687576
Perm484,Poly(aryl ethers) and Poly(aryl ether ketones),CC1CC(*)C(C(C)C1O*)S(O)(=O)=O,1.0665341768,0.0089714417456927,10,0.5109709422248336,0.2915416347951716,0.16,-0.7958800173440752
Perm487,Vinyl and Vinylidene Polymers,CCC(C)OC(=O)C(*)C(*)C(=O)OC(C)(C)C,0.85445696281,0.010094681576599,10,0.5935372906848139,0.3407023080730711,13.0,1.1139433523068367
Perm488,Vinyl and Vinylidene Polymers,CCC(C)OC(=O)C(*)C(*)C(=O)OC(C)C,0.91968309721,0.0113878197827028,10,0.5854926936923263,0.2999919458925801,5.0,0.6989700043360189
Perm491,Parylenes,CCC1=CC(C*)=CC=C1C*,0.95283567098,0.0072432405323413,10,0.63663084438847,0.2114140488867127,0.0904,-1.0438315695246367
Perm494,Substituted Polyacetylenes,CCCCC1=CC=C(C=C1)C(*)=C(*)C1=CC=CC=C1,0.8229091050199999,0.0090816691215671,10,0.6156921666354415,0.3413437032420654,11.0,1.0413926851582251
Perm498,Conjugated Polymers (excl. subst. acetylenes/propynes),CCCCCCCCCCCCC1=C(*)SC(*)=C1,0.9220169886,0.0065985507703016,10,0.637208770982954,0.2362274942294265,9.4,0.9731278535996987
Perm500,Vinyl and Vinylidene Polymers,CCCCCCCCCCCCCCOC(=O)C(*)C*,0.86976734114,0.0074135024528718,10,0.6681147643790922,0.2445642771525052,22.1,1.3443922736851108
Perm501,Vinyl and Vinylidene Polymers,CCCCCCCCCCOC(=O)C(*)C*,0.87637121388,0.0096119819934908,10,0.6543403185020865,0.2545214750188107,19.0,1.2787536009528289
Perm520,Polyimides and Polypyrrolones,CCN1C2C=CC(*)=CC2C2=C1C=CC(=C2)N1C(=O)C2=CC=C(C=C2C1=O)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C(F)(F)F)C(F)(F)F,1.1836884486,0.0080368690693563,10,0.4637783904773433,0.2863401394261688,1.75,0.24303804868629444
Perm521,Vinyl and Vinylidene Polymers,CCOC(=O)C(*)C*,0.99755477196,0.008907712376082,10,0.5815451501918244,0.2458399184107358,6.46,0.8102325179950841
Perm522,Vinyl and Vinylidene Polymers,CCOC(=O)C(C)(*)C*,0.8986351462,0.0093235576158975,10,0.596752322854466,0.3028586058384336,0.276,-0.5590909179347823
Perm523,Conjugated Polymers (excl. subst. acetylenes/propynes),CCOC1=C(N*)C=CC(*)=C1,1.01078120223,0.0078586716699187,10,0.566173450960323,0.2560392741379017,0.107,-0.9706162223147904
Perm524,Cellulosic Polymers,CCOC1C(*)C(COC(=O)NC(C)(C)C)OC(O*)C1OCC,1.00226107538,0.0091024978337791,10,0.5714455499782685,0.2554410791249645,4.3,0.6334684555795865
Perm525,Cellulosic Polymers,CCOCC1OC(CO*)C(OCC)C(OCC)C1*,0.98334935462,0.0093596098739193,10,0.5869670212721774,0.2496482659834147,3.18,0.5024271199844327
Perm526,Cellulosic Polymers,CCOCC1OC(O*)C(OCC)C(OCC)C1*,0.9433177628,0.0105140328283851,10,0.5795185775580503,0.2893287814919723,4.3,0.6334684555795865
Perm527,Vinyl and Vinylidene Polymers,CCOCCOC(=O)C(C)(*)C*,1.01904810401,0.0081586946933416,10,0.5930214966195209,0.2143873387025161,0.385,-0.4145392704914993
Perm528,Vinyl and Vinylidene Polymers,CCOCCOCCOC(=O)C(C)(*)C*,1.0464928002,0.0085428402886942,10,0.5911474532299256,0.1957789802398116,3.6,0.5563025007672873
Perm529,Vinyl and Vinylidene Polymers,CCOCCOCCOCCOC(=O)C(C)(*)C*,1.0588070731,0.0095558621847282,10,0.590294929232172,0.1874890198280859,2.0,0.3010299956639812
Perm534,Conjugated Polymers (excl. subst. acetylenes/propynes),CN1C(*)=CC=C1*,1.0056964839,0.0066050164349154,10,0.5684887305220108,0.2567547473504108,0.33,-0.4814860601221125
Perm537,Vinyl and Vinylidene Polymers,COC(=O)C(*)C*,1.051444928,0.0090281565968126,10,0.5591781596990963,0.2356714481768144,0.2135,-0.6706021206389573
Perm538,Vinyl and Vinylidene Polymers,COC(=O)C(C)(*)C*,0.96033132153,0.0073867220303202,10,0.5797927561968766,0.2761689130963121,0.01135,-1.9450041384708585
Perm540,Conjugated Polymers (excl. subst. acetylenes/propynes),COC1=C(N*)C=CC(*)=C1,1.1161451283,0.0079344616552307,10,0.5477915537730412,0.2051606637120324,0.047,-1.3279021420642825
Perm542,Polyimides and Polypyrrolones,COC1=CC(=CC=C1N1C(=O)C2=C(C=C(OC3=C(OC4=CC=C5C(=O)N(*)C(=O)C5=C4)C=CC(=C3)C(C)(C)C)C=C2)C1=O)C1=CC(OC)=C(*)C=C1,1.1014171255,0.0072326967257771,10,0.5200075020399909,0.2554312814240811,0.21,-0.6777807052660807
Perm543,Vinyl and Vinylidene Polymers,COC1=CC=C(C=C1)C(*)C*,0.99302408174,0.0086899362009304,10,0.592195904481064,0.2355157674652535,0.61,-0.21467016498923297
Perm544,Polyimides and Polypyrrolones,COC1=CC=C(C=C1)N(C1=CC=C(*)C=C1)C1=CC=C(C=C1)N1C(=O)C2=C(C=C(C=C2)C(C2=CC=C3C(=O)N(*)C(=O)C3=C2)(C(F)(F)F)C(F)(F)F)C1=O,1.1467532242,0.0090046085587053,10,0.4706164890460805,0.2984147309721401,0.89,-0.05060999335508721
Perm545,Polyimides and Polypyrrolones,COC1=CC=C(C=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(C=C1)N(C1=CC=C(*)C=C1)C1=CC=C(C=C1)N1C(=O)C2=C(C=C(C=C2)C(C2=CC=C3C(=O)N(*)C(=O)C3=C2)(C(F)(F)F)C(F)(F)F)C1=O,1.1788445793,0.008397740990593,10,0.488543524695645,0.2513080484085501,0.59,-0.22914798835785583
Perm601,Hydrocarbon Elastomers,C\C(C*)=C(\C)C*,0.80871061109,0.0073266070909338,10,0.7007080416040157,0.2633289629223612,0.472,-0.32605800136591223
Perm602,Hydrocarbon Elastomers,C\C(C*)=C\C*,0.84241179873,0.0083456383311235,10,0.6995174359296109,0.2339337361222006,8.75,0.9420080530223133
Perm603,Vinyl and Vinylidene Polymers,ClC(*)C*,1.2693787993,0.0077805140362766,10,0.4824241580808622,0.2039073019006021,0.0109,-1.9625735020593764
Perm604,Hydrocarbon Elastomers,ClC(*)CCCC(*)S(Cl)(=O)=O,1.3780288535,0.0076603029017679,10,0.446057935629663,0.2009150826805822,0.955,-0.019996628416253676
Perm605,Vinyl and Vinylidene Polymers,ClC(Cl)(*)C*,1.5461478413,0.0075608962212937,10,0.4063539335671581,0.1832317656547873,0.000939,-3.027334407733889
Perm606,Polycarbonates,ClC(Cl)=C(C1=CC=C(*)C=C1)C1=CC=C(OC(=O)O*)C=C1,1.26188259,0.0083639570380325,10,0.4721193310930729,0.2255130863985673,0.26,-0.585026652029182
Perm607,Polyimides and Polypyrrolones,ClC1=CC(*)=CC=C1CC1=C(Cl)C=C(C=C1)N1C(=O)C2=CC=C(C=C2C1=O)C1=CC2=C(C=C1)C(=O)N(*)C2=O,1.2309974198999998,0.0069532700093536,10,0.4762067639328031,0.2379279129377284,0.0107,-1.9706162223147903
Perm608,Parylenes,ClC1=CC(C*)=C(Cl)C=C1C*,1.2531581471999995,0.0077916703623952,10,0.4763647968402919,0.2239514459404102,0.0271,-1.5670307091255944
Perm609,Parylenes,ClC1=CC(C*)=CC=C1C*,1.1593204109000002,0.007253174279994,10,0.5286095024027087,0.2033238788095013,0.006,-2.221848749616356
Perm610,Polyimides and Polypyrrolones,ClC1=CC(CC2=CC(Cl)=C(C=C2)N2C(=O)C3=CC=C(C=C3C2=O)C2=CC3=C(C=C2)C(=O)N(*)C3=O)=CC=C1*,1.1757397893,0.0068366864464228,10,0.4768230156081272,0.2711942705241629,0.0307,-1.5128616245228135
Perm611,Vinyl and Vinylidene Polymers,ClC1=CC=C(C=C1)C(*)C*,1.1128192223000002,0.0097204001461366,10,0.5294388434672983,0.2340793613445024,0.23,-0.638272163982407
Perm613,Hydrocarbon Elastomers,ClCC(C*)O*,1.2721574494,0.0093450091125559,10,0.4951808421962923,0.181067603639767,0.44,-0.3565473235138126
Perm614,Hydrocarbon Elastomers,Cl\C(C*)=C\C*,1.1389427706,0.0098473119676663,10,0.5290281086998286,0.216707438197781,2.07,0.3159703454569177
Perm615,Vinyl and Vinylidene Polymers,FC(*)C*,1.1911329786000002,0.0087700368827837,10,0.5167082846325394,0.1998912384158506,0.00155,-2.8096683018297086
Perm620,Perfluorinated Polymers,FC(F)(*)C1(F)OC(F)(F)C(F)(F)C1(F)C(F)(F)*,1.3227658133999998,0.0114018732859916,10,0.3193058084768488,0.4509231502848095,5.0,0.6989700043360189
Perm625,High Temperature Polymers,FC(F)(F)C(*)(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=C(*)C=C1,0.98421188064,0.0080327759706309,10,0.5162770278269343,0.3394362201645904,6.6,0.8195439355418687
Perm626,High Temperature Polymers,FC(F)(F)C(*)(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C(*)C=C1,1.0713429299999997,0.0082082822569335,10,0.5256708191176317,0.2678741697603216,9.0,0.9542425094393249
Perm627,High Temperature Polymers,FC(F)(F)C(*)(C1=CC=CC=C1)C1=CC=C(OC2=CC=C(*)C=C2)C=C1,1.1618397795000002,0.0081070250376973,10,0.5059945022920231,0.2357500967374706,0.69,-0.16115090926274472
Perm628,High Temperature Polymers,FC(F)(F)C(*)(C1=CC=CC=C1)C1=CC=C(OC2=CC=C(C=C2)C(=O)C2=CC=C(OC3=CC=C(*)C=C3)C=C2)C=C1,1.1683543258,0.0074978684282882,10,0.5147769030871847,0.2181256319930085,0.15,-0.8239087409443188
Perm630,Polytriazole_NEW,FC(F)(F)C(C1=CC(*)=CC=C1)(C1=CC(=CC=C1)C1=NN=C(*)N1C1=CC=CC=C1)C(F)(F)F,1.162575822,0.0098298022671245,10,0.4671164795051512,0.2940241773304184,5.93,0.7730546933642626
Perm632,Polycarbonates,FC(F)(F)C(C1=CC(Br)=C(O*)C(Br)=C1)(C1=CC(Br)=C(OC(*)=O)C(Br)=C1)C(F)(F)F,1.7532324376,0.01123210402625,10,0.3035711286911481,0.3081000250777856,1.8,0.25527250510330607
Perm633,Polyimides_NEW,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC2=C(C=C1)C(=O)N(C2=O)C1=CC2=C(C=C1)C1C3=C(C=CC=C3)C2C2=C1C=C(*)C=C2)C(F)(F)F ,1.098556996,0.0072701937338844,10,0.4627326346864213,0.3391603749540355,10.7,1.0293837776852097
Perm634,Polyimides_NEW,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC2=C(C=C1)C(=O)N(C2=O)C1=CC2=CC=C3OC4CC(C3=C2C=C1)C1=C(O4)C=CC2=C1C=CC(*)=C2)C(F)(F)F,1.1846794992999998,0.0088324049454171,10,0.4589350300913417,0.2932018018422067,1.1,0.04139268515822508
Perm635,Polyimides_NEW,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC2=C(C=C1)C(=O)N(C2=O)C1=CC2=CC=C3OC4OC5=CC=C6C=C(*)C=CC6=C5C4C3=C2C=C1)C(F)(F)F,1.210899596,0.0090543210626224,10,0.4548907876003409,0.283924807791813,1.2,0.07918124604762482
Perm636,Polyimides_NEW,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC2=C(C=C1)C(=O)N(C2=O)C1=CC=C(C=C1)C1(C2=C(C=CC=C2)C2=C1C=CC=C2)C1=CC=C(*)C=C1)C(F)(F)F,1.0737487839,0.0083691180126522,10,0.4760085149584432,0.3355523667185246,3.3,0.5185139398778874
Perm637,Polyimides_NEW,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC2=C(C=C1)C(=O)N(C2=O)C1=CC=C(OC2=C(C3=C(C=CC=C3)C=C2)C2=C(OC3=CC=C(*)C=C3)C=CC3=C2C=CC=C3)C=C1)C(F)(F)F,1.211169584,0.0081232821915052,10,0.4759270879577693,0.2506430629230142,0.4,-0.3979400086720376
Perm638,Polyimides_NEW,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC2=C(C=C1)C(=O)N(C2=O)C1=CC=CC=C1OC1=C(C2=C(C=CC=C2)C=C1)C1=C(OC2=C(*)C=CC=C2)C=CC2=C1C=CC=C2)C(F)(F)F,1.1768405165999998,0.0082828771900064,10,0.4787780030751278,0.2675210417816553,0.13,-0.8860566476931632
Perm639,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=C(Cl)C=C(CC2=CC=C(*)C(Cl)=C2)C=C1)C(F)(F)F,1.2395052541,0.0088463684738947,10,0.4419825963677484,0.2878083244558411,0.269,-0.5702477199975919
Perm640,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC(*)=CC=C1)C(F)(F)F,1.2657399013,0.0078826868507492,10,0.4387697350579203,0.2780211305106691,0.345,-0.4621809049267259
Perm642,Polyimides_NEW,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC2=C(C=C1)C1C3=C(C=CC=C3)C2C2=C1C=CC(*)=C2)C(F)(F)F,1.134913017,0.0087217369895879,10,0.4626639855367635,0.3173916064123955,5.32,0.7259116322950482
Perm643,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC2=C(C=C1)C1C=CC(*)=CC1C2)C(F)(F)F,1.1671531415,0.0091822464047108,10,0.4570934846171038,0.3064524745109549,0.8805,-0.05527063969670431
Perm644,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC2=C(C=C1)C1C=CC(*)=CC1C2=O)C(F)(F)F,1.2290473068,0.0075608312332104,10,0.449568448111207,0.2816968425146651,0.339,-0.4698003017969178
Perm646,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=C(CC2=CC=C(*)C=C2)C=C1)C(F)(F)F,1.2199868958,0.0078472980112558,10,0.4617363697954574,0.2676939833958627,0.563,-0.24949160514865382
Perm647,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=C(OC2=CC=C(*)C=C2)C=C1)C(F)(F)F,1.2467960148,0.0075989707513939,10,0.4520213460957898,0.267348063208209,0.8275,-0.08223199755224364
Perm648,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=C(SC2=CC=C(*)C=C2)C=C1)C(F)(F)F,1.2650463555,0.0084969928536585,10,0.450178910872316,0.2596536523214225,0.87,-0.060480747381381476
Perm649,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=C(SC2=CC=C(SC3=CC=C(*)C=C3)C=C2)C=C1)C(F)(F)F,1.2634257693,0.0088858697875485,10,0.4582591528381531,0.2473306504726972,0.34,-0.46852108295774486
Perm650,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=C(SC2=CC=C(SC3=CC=C(SC4=CC=C(*)C=C4)C=C3)C=C2)C=C1)C(F)(F)F,1.2623415677,0.0078676420462941,10,0.463745084255439,0.2389738943261666,0.37,-0.431798275933005
Perm651,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=C(SC2=CC=C(SC3=CC=C(SC4=CC=C(SC5=CC=C(*)C=C5)C=C4)C=C3)C=C2)C=C1)C(F)(F)F,1.275237079,0.0075678201042485,10,0.4685237112361022,0.2232775483533435,0.29,-0.5376020021010439
Perm652,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=CC(*)=C1)C(F)(F)F,1.2450013021,0.0082586196236425,10,0.4381627400634077,0.2908328635161596,0.4935,-0.3067128429943445
Perm656,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(C2=O)C1=CC=C(C=C1)N(C1=CC=C(*)C=C1)C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=CC=C1)(C1=CC=C2C(=O)N(*)C(=O)C2=C1)C(F)(F)F,1.1209567064,0.0079469726263466,10,0.4874225531748664,0.2897065462184298,0.45,-0.3467874862246563
Perm657,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(C2=O)C1=CC=C(CC2=CC=C(*)C=C2)C=C1)(C1=CC=C2C(=O)N(*)C(=O)C2=C1)C(F)(F)F,1.1881082172,0.0093909664417798,10,0.4613650807791278,0.2874028633163294,0.81,-0.09151498112135022
Perm659,Polyimides_NEW,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(C2=O)C1=CC=C(OC2=CC=C(C=C2)C2(C3=C(C=CC=C3)C3=C2C=CC=C3)C2=CC=C(OC3=CC=C(*)C=C3)C=C2)C=C1)(C1=CC=C2C(=O)N(*)C(=O)C2=C1)C(F)(F)F,1.1416576183,0.0073205039926661,10,0.4860048365807251,0.2786935385230592,1.26,0.10037054511756291
Perm661,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC(OC2=CC=CC(*)=C2)=CC=C1)C(F)(F)F,1.2472410676,0.0076144429925922,10,0.4570414162129371,0.2589469289367084,0.1,-1.0
Perm663,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=C(*)C=C1)C(F)(F)F,1.1931824784,0.0091483039446477,10,0.4733318492547027,0.2657973503008042,1.24,0.09342168516223506
Perm664,Polyamides and poly(amide-imides),FC(F)(F)C(C1=CC2C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=C(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)NC2=CC=C(*)C=C2)C=C1)C(F)(F)F,1.3087541114,0.0086561357615446,10,0.4269489886095088,0.2735973825390035,0.27,-0.5686362358410126
Perm665,Polyamides and poly(amide-imides),FC(F)(F)C(C1=CC2C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=C(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)NC2=CC=C(*)C=C2)C=C1)C(F)(F)F,1.330915841,0.0094949101627892,10,0.4139462243335349,0.2837941365260664,0.39,-0.4089353929735008
Perm667,Polyamides and poly(amide-imides),FC(F)(F)C(C1=CC2C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=CC(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)NC2=CC=C(*)C=C2)=C1)C(F)(F)F,1.3658993492,0.0086452887157374,10,0.426738462842986,0.2422536747214041,0.08,-1.0969100130080565
Perm668,Polyamides and poly(amide-imides),FC(F)(F)C(C1=CC2C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=CC(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)NC2=CC=C(*)C=C2)=C1)C(F)(F)F,1.3690152699,0.0087135164185511,10,0.415004459771819,0.2614083247445133,0.2,-0.6989700043360187
Perm669,High Temperature Polymers,FC(F)(F)C(C1=CC2N=C(*)OC2C=C1)(C1=CC=C2OC(=NC2=C1)C1=CC2=C(C=C1)C=C(*)C=C2)C(F)(F)F,1.1576148652,0.0089416410337714,10,0.4580714518154295,0.3106485814711273,0.21,-0.6777807052660807
Perm670,High Temperature Polymers,FC(F)(F)C(C1=CC2N=C(*)OC2C=C1)(C1=CC=C2OC(=NC2=C1)C1=CC=C(C=C1)C(=O)C1=CC=C(*)C=C1)C(F)(F)F,1.2046901515,0.008052649062582,10,0.4651189205698772,0.2715785622471056,0.55,-0.2596373105057561
Perm671,High Temperature Polymers,FC(F)(F)C(C1=CC2N=C(OC2C=C1)C1=CC(*)=CC=C1)(C1=CC=C2OC(=NC2=C1)C1=CC=CC(*)=C1)C(F)(F)F,1.1572314316,0.0083412956924899,10,0.4673975469660151,0.2968467278776471,48.0,1.6812412373755872
Perm672,Thermally Rearranged Polymers,FC(F)(F)C(C1=CC=C(*)C=C1)(C1=CC=C(C=C1)C1=NC2=C(O1)C=CC(=C2)C(C1=CC2=C(OC(*)=N2)C=C1)(C(F)(F)F)C(F)(F)F)C(F)(F)F,1.2053546363,0.0091071818276508,10,0.4315635438269208,0.3237567460672116,317.0,2.5010592622177517
Perm673,Thermally Rearranged Polymers,FC(F)(F)C(C1=CC=C(*)C=C1)(C1=CC=C(C=C1)C1=NC2=C(O1)C=CC(=C2)C(C1=CC=C2OC(*)=NC2=C1)(C(F)(F)F)C(F)(F)F)C(F)(F)F,1.1941772503,0.0095433782803817,10,0.4315832960920477,0.329996960056604,284.0,2.4533183400470375
Perm674,High Temperature Polymers,FC(F)(F)C(C1=CC=C(*)C=C1)(C1=CC=C(C=C1)C1=NC2=CC(=CC=C2O1)C(C1=CC2N=C(*)OC2C=C1)(C(F)(F)F)C(F)(F)F)C(F)(F)F,1.2336719599,0.0091607742731608,10,0.4356990559632357,0.3012373792142317,3.4,0.5314789170422551
Perm675,Polyoxadiazole_NEW,FC(F)(F)C(C1=CC=C(*)C=C1)(C1=CC=C(C=C1)C1=NN=C(*)O1)C(F)(F)F,1.2129731238,0.0081234735116024,10,0.440305678228641,0.3056973598677659,6.1,0.785329835010767
