PID,Type,SMILES,density_MD,density_MD_std,n_repeat_vdw,vdw,FFV,O2,O2_log10
Perm171,Hydrocarbon Elastomers,CC(C)(*)C*,0.78849400739,0.0067979927592563,10,0.7276020667265286,0.2541771698080193,2.89,0.4608978427565479
Perm173,High Temperature Polymers,CC(C)(C)C1=CC(*)=CC(=C1)C1=NC2=C(N1)C=CC(=C2)C1=CC2=C(NC(*)=N2)C=C1,0.99683820007,0.0078131676647893,10,0.5488989471712824,0.2886875299258989,0.42,-0.37675070960209955
Perm175,Polyamides and poly(amide-imides),CC(C)(C)C1=CC(=CC(=C1)C(=O)NC1=CC=C(C=C1)C1(C2C=CC=CC2C2C=CC=CC12)C1=CC=C(*)C=C1)C(=O)N*,0.99795513698,0.0085779390012035,10,0.5682583876080762,0.2627747098409128,8.0,0.9030899869919435
Perm176,Polyarylates,CC(C)(C)C1=CC(=CC(=C1)C(=O)OC1=C(Br)C=C(C=C1Br)C(C)(C)C1=CC(Br)=C(O*)C(Br)=C1)C(*)=O,1.4446658724,0.0094842677212733,10,0.387759321455502,0.2717625440647316,5.63,0.7505083948513462
Perm177,Polyarylates,CC(C)(C)C1=CC(=CC(=C1)C(=O)OC1=C(Br)C=C(C=C1Br)C(C1=CC(Br)=C(O*)C(Br)=C1)(C(F)(F)F)C(F)(F)F)C(*)=O,1.4472773782999997,0.0108526137718136,10,0.358983276989629,0.3245871112323792,22.1,1.3443922736851108
Perm178,Polyarylates,CC(C)(C)C1=CC(=CC(=C1)C(=O)OC1=C(Br)C=C(C=C1Br)C1(C2C=CC=CC2C2C=CC=CC12)C1=CC(Br)=C(O*)C(Br)=C1)C(*)=O,1.2889871696,0.0107231441808174,10,0.409460396921228,0.3138740424819779,16.8,1.2253092817258628
Perm179,Uncategorised,CC(C)(C)C1=CC(=CC(=C1)C(=O)OC1=C(Br)C=C(C=C1Br)C1(OC(=O)C2=C1C=CC=C2)C1=CC(Br)=C(O*)C(Br)=C1)C(*)=O,1.409337969,0.00952275070614,10,0.3865984637684674,0.2916977381302363,7.41,0.8698182079793282
Perm180,Polyarylates,CC(C)(C)C1=CC(=CC(=C1)C(=O)OC1=C(Br)C=C(C=C1Br)C1(OC(=O)C2C=CC=CC12)C1=CC(Br)=C(O*)C(Br)=C1)C(*)=O,1.3722464939,0.0138191006093466,10,0.3906361554869307,0.3031361768152293,7.41,0.8698182079793282
Perm182,Poly(aryl ethers) and Poly(aryl ether ketones),CC(C)(C)C1=CC(OC2=CC=C(C=C2)C(=O)C2=CC=C(*)C=C2)=CC=C1O*,1.0540636602,0.007275505879482,10,0.559357222325123,0.2335224425396783,1.39,0.14301480025409505
Perm186,Substituted Polyacetylenes,CC(C)(C)C1=CC=C(C=C1)C(*)=C(*)C1=CC=C(C=C1)S(O)(=O)=O,0.93796806695,0.0091941442968499,10,0.5409445257287694,0.340394701537502,45.0,1.6532125137753437
Perm187,Substituted Polyacetylenes,CC(C)(C)C1=CC=C(C=C1)C(*)=C(*)C1=CC=C(O)C=C1,0.77806062664,0.011267171132865,10,0.5957391570412133,0.3974224636060867,82.0,1.9138138523837167
Perm189,Substituted Polyacetylenes,CC(C)(C)C1=CC=C(C=C1)C(*)=C(*)C1=CC=CC(O)=C1,0.7813534859800001,0.0105944403448437,10,0.595669951435307,0.3949425690382311,580.0,2.7634279935629373
Perm191,Substituted Polyacetylenes,CC(C)(C)C1=CC=C(C=C1)C(*)=C(*)C1=CC=CC=C1,0.7568579061,0.0117043439985784,10,0.6145785028687928,0.3953068215400483,1710.0,3.2329961103921536
Perm192,Vinyl and Vinylidene Polymers,CC(C)(C)C1=CC=C(C=C1)C(*)C*,0.8171028429099999,0.0090022608072211,10,0.651368844231771,0.3080940652737847,35.5,1.550228353055094
Perm194,Substituted Polyacetylenes,CC(C)(C)C1=CC=C(C=C1)C1=CC=C(C=C1)C(*)=C(*)C1=CC=CC=C1,0.8188735849800001,0.0093727160271275,10,0.602132221163723,0.3590087782507993,195.0,2.290034611362518
Perm197,Polyimides and Polypyrrolones,CC(C)(C)C1=CC=C(OC2=CC3=C(C=C2C2=C(OC4=CC=C(C=C4)C(C)(C)C)C=C4C(=O)N(C(=O)C4=C2)C2=CC=C(OC4=CC=C(*)C=C4)C=C2)C(=O)N(*)C3=O)C=C1,1.0710084064999998,0.0075331928946998,10,0.53553157865194,0.2543735305128233,11.3,1.0530784434834197
Perm200,Vinyl and Vinylidene Polymers,CC(C)(C)OC(=O)C(*)C(*)C(=O)OC1CCCCC1,0.91437271299,0.0093333473387498,10,0.5850930741585831,0.3045089159589441,17.0,1.2304489213782739
Perm201,Vinyl and Vinylidene Polymers,CC(C)(C)OC(=O)C(C)(*)C*,0.82540611453,0.0097989938657096,10,0.6200458467150395,0.3346734768822179,4.53,0.6560982020128319
Perm208,Polycarbonates,CC(C)(C1=CC(Br)=C(*)C(Br)=C1)C1=CC(Br)=C(OC(=O)O*)C(Br)=C1,1.7447477047,0.0130659305604246,10,0.3297237284867724,0.2521298659988512,1.43,0.1553360374650618
Perm209,Polyarylates,CC(C)(C1=CC(Br)=C(O*)C(Br)=C1)C1=CC(Br)=C(OC(=O)C2=CC=CC(=C2)C(*)=O)C(Br)=C1,1.5713714528,0.0106639129141423,10,0.3600115772643766,0.2645745102520341,1.295,0.11226976841727061
Perm210,Polycarbonates,CC(C)(C1=CC(Cl)=C(*)C(Cl)=C1)C1=CC(Cl)=C(OC(=O)O*)C(Cl)=C1,1.2583970276,0.0083197280824871,10,0.4507556230311323,0.2626016029447281,2.295,0.36078268987328005
Perm212,High Temperature Polymers,CC(C)(C1=CC2N=C(*)OC2C=C1)C1=CC=C2OC(=NC2=C1)C1=CC=C(C=C1)C(=O)C1=CC=C(*)C=C1,1.0743312649,0.0069549052191964,10,0.5362018258349778,0.2511240984717244,0.78,-0.10790539730951958
Perm213,Polyimides and Polypyrrolones,CC(C)(C1=CC=C(*)C=C1)C1=CC(=CC=C1)N1C(=O)C2=CC=C(C=C2C1=O)C(C1=CC=C2C(=O)N(*)C(=O)C2=C1)(C(F)(F)F)C(F)(F)F,1.1644850845,0.0082593678626308,10,0.4728217391973394,0.2842279782005539,2.89,0.4608978427565479
Perm214,Polysulfones,CC(C)(C1=CC=C(*)C=C1)C1=CC(CN)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(O*)C=C2)C=C1,1.1243417356,0.0079064665030882,10,0.5357124423748693,0.2169789855850418,0.7,-0.1549019599857432
Perm215,Polysulfones,CC(C)(C1=CC=C(*)C=C1)C1=CC(CN2C(=O)C3=C(C=CC=C3)C2=O)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(O*)C=C2)C=C1,1.1841319284,0.0078776735431881,10,0.5202953493563733,0.1990721640178117,0.54,-0.26760624017703144
Perm216,Polysulfones,CC(C)(C1=CC=C(*)C=C1)C1=CC(N)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(O*)C=C2)C=C1,1.1703395899,0.0070472302619037,10,0.5287545539319817,0.1955308958515332,0.745,-0.12784372725170717
Perm217,High Temperature Polymers,CC(C)(C1=CC=C(*)C=C1)C1=CC=C(C=C1)C1=NC2=C(N1)C=CC(=C2)C1=CC2=C(NC(*)=N2)C=C1,1.046399234,0.0066877365236583,10,0.5467958637425853,0.2561831951330076,0.6,-0.2218487496163564
Perm219,Polyimides and Polypyrrolones,CC(C)(C1=CC=C(*)C=C1)C1=CC=C(C=C1)N1C(=O)C2=C(C=C(C=C2)C(C2=CC=C3C(=O)N(*)C(=O)C3=C2)(C(F)(F)F)C(F)(F)F)C1=O,1.156906966,0.0081650674218568,10,0.4729753845435759,0.2886549277375108,7.5,0.8750612633917001
Perm220,Polyimides and Polypyrrolones,CC(C)(C1=CC=C(*)C=C1)C1=CC=C(C=C1)N1C(=O)C2=C(C=C(OC3=CC=C(OC4=CC=C5C(=O)N(*)C(=O)C5=C4)C=C3)C=C2)C1=O,1.1561834556,0.0073702326876849,10,0.5159957143112466,0.2244385795386823,0.586,-0.23210238398190938
Perm222,Poly(aryl ethers) and Poly(aryl ether ketones),CC(C)(C1=CC=C(*)C=C1)C1=CC=C(OC2=CC=C(C=C2)C(=O)C2=CC=C(C=C2)C2=CC=C(C=C2)C(=O)C2=CC=C(O*)C=C2)C=C1,1.1069540328999998,0.0068571397512691,10,0.553362249929006,0.2036894535224099,0.75,-0.12493873660829995
Perm223,Polysulfones,CC(C)(C1=CC=C(*)C=C1)C1=CC=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(C=C2)C2=CC=C(C=C2)S(=O)(=O)C2=CC=C(O*)C=C2)C=C1,1.182170504,0.0071531616462989,10,0.519473999638814,0.2016611080417136,2.39,0.3783979009481377
Perm224,Polysulfones,CC(C)(C1=CC=C(*)C=C1)C1=CC=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(O*)C=C2)C=C1,1.1462518466,0.007648819223636,10,0.5311759908882971,0.208480101447116,1.395,0.14457420760961637
Perm225,Uncategorised,CC(C)(C1=CC=C(C=C1)C(=O)C1=CC=C(*)C=C1)C1=CC=C(C=C1)C(=O)C1=CC=C(OC2=CC=C(C=C2)C(C2=CC=C(O*)C=C2)(C(F)(F)F)C(F)(F)F)C=C1,1.1627014925,0.0083431343490969,10,0.5061079794619153,0.2350117459875131,2.4,0.38021124171160603
Perm226,Polysulfones,CC(C)(C1=CC=C(O*)C=C1)C1=CC(=CC=C1)C(C)(C)C1=CC=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C=C1,1.111742546,0.0070944818377447,10,0.550822735532478,0.2039150084857697,0.69,-0.16115090926274472
Perm227,Polysulfones,CC(C)(C1=CC=C(O*)C=C1)C1=CC=C(C=C1)C(C)(C)C1=CC=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C=C1,1.0942543519,0.0079222820366169,10,0.5501938223907736,0.2173324200985203,1.8,0.25527250510330607
Perm228,Polycarbonates,CC(C)(C1=CC=C(O*)C=C1)C1=CC=C(OC(*)=O)C=C1,1.1034996661999998,0.0072595901293491,10,0.5506457656063612,0.210071355896618,1.484,0.17143390094300825
Perm229,Polyarylates,CC(C)(C1=CC=C(O*)C=C1)C1=CC=C(OC(=O)C2=CC=C(C=C2)C(*)=O)C=C1,1.1015192406999998,0.0077387530576612,10,0.5442035791399402,0.2207140727354158,2.5,0.3979400086720376
Perm230,Polyarylates,CC(C)(C1=CC=C(O*)C=C1)C1=CC=C(OC(=O)C2=CC=C(C=C2)C(=O)OC2=CC(C3=CC(*)=CC4=C3C=CC=C4)=C3C=CC=CC3=C2)C=C1,1.0997361366,0.0073051311917191,10,0.5417375949480022,0.2255010673651808,2.04,0.3096301674258988
Perm231,Polyarylates,CC(C)(C1=CC=C(O*)C=C1)C1=CC=C(OC(=O)C2=CC=CC(=C2)C(*)=O)C=C1,1.1199427872,0.0072901773406189,10,0.5436931914326588,0.2084231513468183,1.45,0.16136800223497488
Perm232,Polyarylates,CC(C)(C1=CC=C(O*)C=C1)C1=CC=C(OC(=O)C2=CC=CC(=C2)C(=O)OC2=CC(C3=CC(*)=CC4=C3C=CC=C4)=C3C=CC=CC3=C2)C=C1,1.091438158,0.0072591015264912,10,0.541167198281485,0.2321543109189257,0.93,-0.03151705144606486
Perm234,Polyimides and Polypyrrolones,CC(C)(C1=CC=C(O*)C=C1)C1=CC=C(OC2=CC3=C(C=C2)C(=O)N(C3=O)C2=CC=C(C=C2)N2C(=O)C3=C(C=C(*)C=C3)C2=O)C=C1,1.1503526066,0.0068737966117929,10,0.5158413586586061,0.2285807130174829,0.4,-0.3979400086720376
Perm235,Uncategorised,CC(C)(C1=CC=C(O*)C=C1)C1=CC=C(OC2=CC3=C(C=C2)C(=O)N(C3=O)C2=CC=CC(=C2)N2C(=O)C3=C(C=C(*)C=C3)C2=O)C=C1,1.1446848312,0.0071176109326187,10,0.5161896743747619,0.2318631626374854,0.4,-0.3979400086720376
Perm236,Poly(aryl ethers) and Poly(aryl ether ketones),CC(C)(C1=CC=C(O*)C=C1)C1=CC=C(OC2=CC=C(C=C2)C(=O)C2=CC=C(*)C=C2)C=C1,1.0964141053,0.0071914033034321,10,0.5562269608054993,0.2071883887521104,1.0,0.0
Perm237,Poly(aryl ethers) and Poly(aryl ether ketones),CC(C)(C1=CC=C(O*)C=C1)C1=CC=C(OC2=CC=C(C=C2)C(=O)C2=CC=C(C=C2)C(=O)C2=CC=C(*)C=C2)C=C1,1.1133915669,0.0069377917392114,10,0.5511811388320172,0.202215438647122,0.604,-0.21896306137886817
Perm238,Uncategorised,CC(C)(C1=CC=C(O*)C=C1)C1=CC=C(OC2=CC=C(C=C2)C(=O)C2=CC=C(C=C2)C(C)(C)C2=CC=C(C=C2)C(=O)C2=CC=C(*)C=C2)C=C1,1.0646093057,0.0069672447233172,10,0.5641833341433801,0.2191747240551366,1.1,0.04139268515822508
Perm239,Polysulfones,CC(C)(C1=CC=C(O*)C=C1)C1=CC=C(OC2=CC=C(C=C2)S(=O)(=O)C2=C3C=CC=CC3=C(*)C=C2)C=C1,1.1326362285,0.0088014115419282,10,0.5307392322274939,0.2185251730007253,1.2,0.07918124604762482
Perm240,Polysulfones,CC(C)(C1=CC=C(O*)C=C1)C1=CC=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C=C1,1.1493792687,0.0074688446735735,10,0.5311433550176778,0.2063692907453921,1.4,0.146128035678238
Perm241,Poly(aryl ethers) and Poly(aryl ether ketones),CC(C)(C1=CC=C(O*)C=C1)C1=CC=C(OCCC(O)*)C=C1,1.0609753534000002,0.0071717170747268,10,0.574610503915514,0.2074581428031507,0.09,-1.0457574905606752
Perm242,Polyimides and Polypyrrolones,CC(C)(C1=CC=C(OC2=CC3=C(C=C2)C(=O)N(C3=O)C2=CC=C(C=C2)C2=CC(=C(OC3=CC4=C(C=C3)C(C)(C)CC43CC(C)(C)C4=C3C=C(OC3=CC=C(C=C3C(F)(F)F)C3=CC=C(*)C=C3)C=C4)C=C2)C(F)(F)F)C=C1)C1=CC=C(OC2=CC=C3C(=O)N(*)C(=O)C3=C2)C=C1,1.1214847458,0.0076131425436906,10,0.5136876373439633,0.2510792957965135,9.92,0.9965116721541787
Perm244,Polyamides and poly(amide-imides),CC(C)(C1=CC=C(OC2=CC3C(C=C2)C(=O)N(*)C3=O)C=C1)C1=CC=C(OC2=CC3=C(C=C2)C(=O)N(C3=O)C2=CC=CC(*)=C2)C=C1,1.1419415760000002,0.0076572857402837,10,0.5211968222951988,0.2262707831446371,0.277,-0.5575202309355514
Perm245,Polyimides and Polypyrrolones,CC(C)(C1=CC=C(OC2=CC3C(C=C2)C(=O)N(*)C3=O)C=C1)C1=CC=C(OC2=CC=C3C(=O)N(C(=O)C3=C2)C2=CC=C(C=C2)C2=CC=C(OC3=CC=C(C=C3)C3(C4=C(C=CC=C4)C4=C3C=CC=C4)C3=CC=C(OC4=CC=C(C=C4C(F)(F)F)C4=CC=C(*)C=C4)C=C3)C(=C2)C(F)(F)F)C=C1,1.1329310301,0.0077532921268044,10,0.50912124322138,0.2501609691128321,7.01,0.8457180179666587
Perm246,Polyimides and Polypyrrolones,CC(C)(C1=CC=C(OC2=CC=C(*)C=C2)C=C1)C1=CC=C(OC2=CC=C(C=C2)N2C(=O)C3=CC=C(C=C3C2=O)C(=O)C2=CC3=C(C=C2)C(=O)N(*)C3=O)C=C1,1.166281977,0.0075490221001849,10,0.5176328697000124,0.2151823473759119,0.54,-0.26760624017703144
Perm247,Polyimides and Polypyrrolones,CC(C)(C1=CC=C(OC2=CC=C(*)C=C2)C=C1)C1=CC=C(OC2=CC=C(C=C2)N2C(=O)C3=CC=C(C=C3C2=O)C2=CC3=C(C=C2)C(=O)N(*)C3=O)C=C1,1.1412029917,0.0074076632720307,10,0.5216383749390585,0.2261161437142261,0.596,-0.22475374025976358
Perm248,Polyimides and Polypyrrolones,CC(C)(C1=CC=C(OC2=CC=C(*)C=C2)C=C1)C1=CC=C(OC2=CC=C(C=C2)N2C(=O)C3=CC=C(OC4=CC5=C(C=C4)C(=O)N(*)C5=O)C=C3C2=O)C=C1,1.1604840739000002,0.0075406508386265,10,0.5171810119285087,0.2197655740335234,0.49,-0.3098039199714863
Perm249,Polysulfones,CC(C)(C1=CC=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C=C1)C1=CC=CC(O*)=C1,1.1560508850000002,0.0079018985409853,10,0.5311150705964744,0.2018051383801405,0.39,-0.4089353929735008
Perm250,Polysulfones,CC(C)(C1=CC=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(O*)C=C2)C=C1)C1=CC(*)=CC=C1,1.1432015191,0.0074484717652511,10,0.5311487943294477,0.2106268588907743,0.39,-0.4089353929735008
Perm252,Polyimides and Polypyrrolones,CC(C)(C1=CC=C(OC2=CC=C3C(=O)N(*)C(=O)C3=C2)C=C1)C1=CC=C(OC2=CC=C3C(=O)N(C(=O)C3=C2)C2=CC=C(C=C2)C2=CC(=C(OC3=CC=C(C=C3)C3(N(C(=O)C4=C3C=CC=C4)C3=CC=CC=C3)C3=CC=C(OC4=CC=C(C=C4C(F)(F)F)C4=CC=C(*)C=C4)C=C3)C=C2)C(F)(F)F)C=C1,1.163772642,0.0086706940014985,10,0.506736723168942,0.2333557643430349,4.25,0.6283889300503115
Perm258,Polymers with High Free Volume,CC(C)C12C3=CC4=C(C=C3C(C(C)C)(C3=C1C=CC=C3)C1=C2C=C2C(=O)N(C(=O)C2=C1)C1=C2C=CC=CC2=C(C=C1C)C1=CC(C)=C(*)C2=C1C=CC=C2)C(=O)N(*)C4=O,0.68188367212,0.0055340568229808,10,0.5313181736932308,0.5290136564553581,549.5,2.7399676967595092
Perm259,Poly(aryl ethers) and Poly(aryl ether ketones),CC(C)C1=C(O*)C=CC(=C1)C(C1C=CC=CC1C(O)=O)C1=CC(C(C)C)=C(OC2=CC=C(C=C2)C(=O)C2=CC=C(*)C=C2)C=C1,1.01405140663,0.0087863909674712,10,0.5657706260983395,0.2541633510075559,7.2,0.8573324964312685
Perm260,Polysulfones,CC(C)C1=CC(=C(C)C=C1O*)C1(OC(=O)C2=C1C=CC=C2)C1=CC(C(C)C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C=C1C,0.99730941624,0.0113423329326394,10,0.5377449645353973,0.3028124483331644,4.85,0.6857417386022636
Perm261,Poly(aryl ethers) and Poly(aryl ether ketones),CC(C)C1=CC(=C(C)C=C1O*)C1(OC(=O)C2C=CC=CC12)C1=C(C)C=C(OC2=CC=C(C=C2)C(=O)C2=CC=C(*)C=C2)C(=C1)C(C)C,0.98488316308,0.0080725154768097,10,0.5531768691256793,0.2917410400106526,4.85,0.6857417386022636
Perm262,Polysulfones,CC(C)C1=CC(C(C2=CC(C(C)C)=C(OC3=CC=C(C=C3)S(=O)(=O)C3=CC=C(*)C=C3)C=C2C)C2=C(C=CC=C2)C(O)=O)=C(C)C=C1O*,1.02504233226,0.0079373267373547,10,0.5498902804663414,0.2672409397507788,4.53,0.6560982020128319
Perm264,Substituted Polyacetylenes,CC(C)C1=CC=C(C=C1)C(*)=C(*)C1=CC=CC=C1,0.7735023134000001,0.012422168644702,10,0.6092638695421577,0.3873528836695367,300.0,2.4771212547196626
Perm266,Polyolefins,CC(C)CC(*)C*,0.7720367784400001,0.0099796631527649,10,0.7261935078077713,0.2711574748204588,32.3,1.5092025223311027
Perm267,Vinyl and Vinylidene Polymers,CC(C)CC(C)OC(=O)C(*)C(*)C(=O)OC(C)(C)C,0.8642089945299999,0.0098542789170926,10,0.6069854871564943,0.3180689871852391,49.0,1.6901960800285136
Perm268,Vinyl and Vinylidene Polymers,CC(C)CC(C)OC(=O)C(*)C(*)C(=O)OC(C)C,0.92408678194,0.0104122143875731,10,0.6011160229357561,0.2778716174305436,45.0,1.6532125137753437
Perm271,Vinyl and Vinylidene Polymers,CC(C)OC(=O)C(*)C(*)C(=O)OC(C)(C)C,0.89958245388,0.0093598092301762,10,0.5847381088707425,0.3161738142883789,21.0,1.3222192947339193
Perm272,Vinyl and Vinylidene Polymers,CC(C)OC(=O)C(*)C(*)C(=O)OC1CCCCC1,0.93563025513,0.0109660287331742,10,0.5779215838049457,0.2970628054292784,8.0,0.9030899869919435
Perm278,Polyesters,CC(C*)C(=O)OC(C)C(*)=O,1.0599603892,0.0075760183341213,10,0.5645070972847561,0.2221382886926538,0.26,-0.585026652029182
Perm279,Various Polymers,CC(C*)C(=O)OCCOC(=O)C(C)C*,1.02834669028,0.0080779217961411,10,0.5784367331275768,0.2267164499374448,4.7,0.6720978579357175
Perm280,Thermally Rearranged Polymers,CC(C*)O*,0.9598891319,0.0088443996365539,10,0.6259876893908378,0.2188575863257043,28.0,1.4471580313422192
Perm281,Polysulfones,CC(C1=CC=CC=C1)(C1=CC=C(*)C=C1)C1=CC=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(O*)C=C2)C=C1,1.1301793363,0.0077170243465014,10,0.5324165837069711,0.2177559124282246,1.56,0.1931245983544616
Perm282,Polyarylates,CC(C1=CC=CC=C1)(C1=CC=C(O*)C=C1)C1=CC=C(OC(=O)C2=CC=CC(=C2)C(*)=O)C=C1,1.1225762168000002,0.0079276048640884,10,0.543607552227175,0.206686817775982,2.58,0.41161970596323016
Perm283,Polysulfones,CC(C1=CC=CC=C1)(C1=CC=C(O*)C=C1)C1=CC=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C=C1,1.1339089918,0.0075725202000121,10,0.5322603655317661,0.2154047412082081,1.56,0.1931245983544616
Perm284,Polycarbonates,CC(C1=CC=CC=C1)(C1=CC=C(*)C=C1)C1=CC=C(OC(=O)O*)C=C1,1.0865896913000002,0.0078698807407118,10,0.5480220783933317,0.2258823167169067,1.84,0.2648178230095365
Perm286,Substituted Polyacetylenes,CC1(C)C2=CC(=CC=C2C2=C1C=C(Br)C=C2)C(*)=C(*)C1=CC=CC=C1,0.85728922148,0.0115355539229361,10,0.4899991295949387,0.4539077359627805,2000.0,3.3010299956639813
Perm289,Substituted Polyacetylenes,CC1(C)C2=CC(=CC=C2C2=C1C=CC=C2)C(*)=C(*)C1=CC=CC=C1,0.7648024322599999,0.0100121478800371,10,0.5799100823102201,0.423428366124161,4800.0,3.681241237375587
Perm290,Substituted Polyacetylenes,CC1(C)C2=CC=C(C=C2C(C)(C)C1(C)C)C(*)=C(*)C1=CC=CC=C1,0.80246585037,0.008808456620982,10,0.6208076635986054,0.3523699654083719,12700.0,4.103803720955957
Perm291,Substituted Polyacetylenes,CC1(C)CC(C)(C)C2=CC(=CC=C12)C(*)=C(*)C1=CC(F)=C(F)C=C1,0.8283197494,0.0106402601475036,10,0.5615272702945875,0.3953386338448176,18700.0,4.271841606536499
Perm292,Substituted Polyacetylenes,CC1(C)CC(C)(C)C2=CC(=CC=C12)C(*)=C(*)C1=CC(F)=CC(F)=C1,0.8530128270299999,0.0110816086659901,10,0.5606460860510447,0.3782902063265819,15200.0,4.181843587944773
Perm293,Substituted Polyacetylenes,CC1(C)CC(C)(C)C2=CC(=CC=C12)C(*)=C(*)C1=CC(F)=CC=C1,0.79323915645,0.0100322244867773,10,0.5847127207550954,0.3970378670094368,14300.0,4.155336037465061
Perm294,Substituted Polyacetylenes,CC1(C)CC(C)(C)C2=CC(=CC=C12)C(*)=C(*)C1=CC=C(Br)C=C1,0.95583915803,0.0126763886787602,10,0.508939172584625,0.3675968127246953,11400.0,4.056904851336473
Perm295,Substituted Polyacetylenes,CC1(C)CC(C)(C)C2=CC(=CC=C12)C(*)=C(*)C1=CC=C(Cl)C=C1,0.8293921398299999,0.0090897163644667,10,0.5677690970564043,0.3878258057619544,11700.0,4.068185861746161
Perm296,Substituted Polyacetylenes,CC1(C)CC(C)(C)C2=CC(=CC=C12)C(*)=C(*)C1=CC=C(F)C=C1,0.85833386505,0.0097050761684456,10,0.5842706459576323,0.3480509336859029,17900.0,4.252853030979893
Perm297,Substituted Polyacetylenes,CC1(C)CC(C)(C)C2=CC(=CC=C12)C(*)=C(*)C1=CC=CC=C1,0.77685996407,0.0095685659373342,10,0.6120051235597249,0.381925038210957,14400.0,4.158362492095249
Perm299,Polyimides and Polypyrrolones,CC1(C)CC(C)(C2=C1C=C(Br)C(*)=C2)C1=CC=C(C=C1)N1C(=O)C2=CC=C(C=C2C1=O)C(=O)C1=CC2C(C=C1)C(=O)N(*)C2=O,1.1325405961,0.0076097467884575,10,0.479717667287716,0.2937103472693493,3.6,0.5563025007672873
Perm311,High Temperature Polymers,CC1(C)CC(C)(C2C=C(*)C=CC12)C1=CC=C(C=C1)C1=NN=C(*)O1,1.0240618423,0.0074117292217712,10,0.5665935526902087,0.2457051113757915,17.1,1.2329961103921538
Perm320,Polyimides_NEW,CC1(C)CC2(CC(C)(C)C3=C2C=C(O)C(=C3)N2C(=O)C3C(C2=O)C2(Br)C4C(C(=O)N(*)C4=O)C3(Br)C(Br)=C2Br)C2=C1C=C(*)C(O)=C2,1.2000342327,0.0099696080729017,10,0.3862751392537288,0.3973935925509356,31.2,1.4941545940184429
Perm321,Polyimides_NEW,CC1(C)CC2(CC(C)(C)C3=C2C=C(O)C(=C3)N2C(=O)C3C=CC(=CC3C2=O)C(C2=CC=C3C(=O)N(*)C(=O)C3=C2)(C(F)(F)F)C(F)(F)F)C2=C1C=C(*)C(O)=C2,1.0969323022000002,0.0093715619747671,10,0.4822216656955001,0.312346121501291,23.8,1.376576957056512
Perm322,Polyimides and Polypyrrolones,CC1(C)CC2(CC(C)(C)C3=C2C=C(O*)C=C3)C2C=C(OC3=CC=C4C(=O)N(C(=O)C4=C3)C3=CC=CC(=C3)N3C(=O)C4=C(C=C(*)C=C4)C3=O)C=CC12,1.0844299549000005,0.0077447132718532,10,0.5290018120631975,0.2542349654429746,1.36,0.13353890837021754
Perm323,Polyarylates,CC1(C)CC2(CC(C)(C)C3=C2C=C(OC(=O)C2=CC=C(C=C2)C(*)=O)C=C3)C2=C1C=CC(O*)=C2,1.0457694921,0.0080584238029602,10,0.5531148220627322,0.248040211496017,13.4,1.1271047983648077
Perm324,Polyarylates,CC1(C)CC2(CC(C)(C)C3=C2C=C(OC(=O)C2=CC=CC(=C2)C(*)=O)C=C3)C2=C1C=CC(O*)=C2,1.0506985649999998,0.0083821973762952,10,0.5531669621902855,0.2444247466076352,5.31,0.725094521081469
Perm325,Polyimides and Polypyrrolones,CC1(C)CC2(CC(C)(C)C3=C2C=C(OC2=C(C=C(C=C2)C2=CC=C(C=C2)N2C(=O)C4=C(C=C(C=C4)C(C4=CC=C5C(=O)N(*)C(=O)C5=C4)(C(F)(F)F)C(F)(F)F)C2=O)C(F)(F)F)C=C3)C2=C1C=CC(OC1=CC=C(C=C1C(F)(F)F)C1=CC=C(*)C=C1)=C2,1.148717795,0.0077912495308112,10,0.4798539885648866,0.2834181396339247,36.08,1.5572665288699041
Perm326,Polyimides and Polypyrrolones,CC1(C)CC2(CC(C)(C)C3=C2C=C(OC2=C(C=C(C=C2)C2=CC=C(C=C2)N2C(=O)C4=C(C=C(OC5=CC=C6C(=O)N(*)C(=O)C6=C5)C=C4)C2=O)C(F)(F)F)C=C3)C2=C1C=CC(OC1=CC=C(C=C1C(F)(F)F)C1=CC=C(*)C=C1)=C2,1.1520711148,0.0081505148154553,10,0.5003328292942847,0.2506552994590638,13.07,1.1162755875805443
